tweet_id,tweet_text,labels
1064053935491768321,The Full Gallery: https://t.co/CjetA03co4 Sexy babe Jenna Presley with big tits shows her filthy cunt... https://t.co/Cz1FpSrEG2,"[2, 0, 0]"
1054119526437142533,OK. Undeniable Our race is made to b lil faggot bitches! :) https://t.co/xwgaWj9aAc,"[1, 0, 2]"
1055908123184193536,#horny Lick that cunt! https://t.co/NC5sa7ENxM,"[2, 0, 0]"
1106970433604255745,@kasaiatwood ya nigga shlaps ‼️ whew !!! https://t.co/LJsOPh0rKB,"[0, 0, 0]"
1113529358969450496,I bet my wife's friends want to lick her bare cunt when they see it offered to strangers #wankchat https://t.co/c4ZqPVGFMR,"[2, 0, 0]"
1055768140083314693,German cunt. She loves being bumfucked https://t.co/FWc8CyrxgQ,"[0, 0, 5]"
1109984233253228544,Mood asf rn...I miss this nigga dick https://t.co/gzNlBvwfWx,"[2, 0, 2]"
1058763353982754816,Cunt is all ready to be seeded by my Korean buddy. Gonna be pregnant soon! #bbbh #rawislaw #bareback https://t.co/LrkgM9o7U7,"[0, 2, 2]"
1037038481812455424,Straight Men Use Faggot for Amusement! ......  See this and more at: https://t.co/haspDsb9qv https://t.co/dCQLe1ak1t,"[0, 2, 5]"
1116680225579044871,Watch it: https://t.co/ffmjDtDHb4 MILF babe in uniform Nikki Benz has a big cock satisfying her cunt... https://t.co/HGODaidARG,"[0, 2, 0]"
1110238967595761664,Full Video: https://t.co/ms5mh2akmG Gorgeous Latina with big tits Eva Angelina strips to expose her cunt... https://t.co/angsiwsNDU,"[2, 2, 3]"
1062805307255074817,Via: https://t.co/d1AcvkjhoT Marvelous milf Kendra Lust gets pantyhose ripped over her cunt... https://t.co/EZnlqntjVJ,"[0, 0, 0]"
1107125738686287872,gay ass nigga wtf everyone report him.  RT @6ayanle : Stripes💈on my ass 🍑 so he call this pussy Tigger 🐅💦 https://t.co/OMfK2Hv4Tr,"[2, 2, 0]"
1107759116322291714,adeliciois open  hairy cunt https://t.co/YT2UXeKcWu,"[2, 0, 0]"
1062309208702488577,Full Gallery: https://t.co/Q0xBwI8RFG Hot MILF Shyla Stylez showcasing her jugs and fingering her cunt outdoor... https://t.co/bfhqzrl5VZ,"[0, 0, 0]"
1062398263020699649,Full Video: https://t.co/j4p9kCzPTF Busty babe Aletta Ocean shows her big boobs and her sweet cunt... https://t.co/096kHgjyIy,"[0, 3, 0]"
1062743563707015168,Watch it: https://t.co/rZezb1AujF Latin MILF babe Eva Angelina with big tits shows her pink cunt... https://t.co/FTBj7ewtsS,"[2, 0, 2]"
1107019766479421440,At your nigga house 🏡 ♥️ https://t.co/5MuAnWusjb,"[0, 0, 0]"
1115063736031567872,@Freshmann2019 Nigga who !? https://t.co/pCGgYJgwgU,"[0, 1, 0]"
1106645915840983040,These bitches be hating but they in nigga in love 🦋 https://t.co/E79cACPxeI,"[0, 0, 0]"
1115655270284263424,Another light skinned spic gorging himself on Tim Kruger's giant white cock. https://t.co/vT5YHntdyJ,"[1, 0, 0]"
1107568119894212608,Full Movie: https://t.co/h3zUXm5zTe Tickle My Redhead Twat... https://t.co/0LASABre6A,"[0, 2, 0]"
1105341495987617793,The fragrance is erotic and I want to insert my tongue deep inside your cunt https://t.co/Sk4glX6Vod,"[0, 2, 3]"
1053635490073722880,"❛ Ohhh baby, my lonely milf cunt is feeling so good! ❜ https://t.co/r9RlAAl6Ir","[0, 0, 0]"
1064007343988449280,Click here for more Pictures: https://t.co/qfjtECXZd0 Cute wife babe takes off lingerie and shows her tender cunt... https://t.co/eNikixLTqN,"[2, 0, 0]"
1108153332248600576,"My friends: If you go back to that nigga, YOU SICK  Me: https://t.co/oTVHQ8lp8p","[0, 0, 0]"
1108466856535474179,When you joke about having a side bitch vs when she jokes about having a side nigga https://t.co/pFcWUQ9QdJ,"[0, 0, 1]"
1043831168007897088,Full Video: https://t.co/Xi033Ad8Pi Lela Star Deep Toying In Her Spread Twat... https://t.co/UHmvc2ZTwF,"[0, 0, 0]"
1115523350103773184,Full Video: https://t.co/UFCrWNcoL1 Horny MILF babe Tori Black fitting a massive black cock in her cunt... https://t.co/LlH5posTIH,"[0, 0, 2]"
1035266433838710784,@stevemcgrew Watching white people turn red 👹and passionately play the race card like... https://t.co/xlKgUTu6rs,"[1, 1, 0]"
1115989245867515911,Do I look like a slut? #faggot #faggotexposed #fag https://t.co/POlfBZshLm,"[0, 3, 0]"
1024257490777587715,⏬Date with Me at 🔽  🔥🤩https://t.co/eeo4G0Uaj9😎🔞  Girlfriend cunt In 0H drugged Design Patrol https://t.co/XJrvtlqfw3,"[0, 0, 0]"
1041906027434729473,"""You really want this cock, faggot?"" https://t.co/qJKhQ5fs4c","[0, 3, 3]"
1114206779657732096,I know im worth every headache i give a nigga . https://t.co/S3JGt5voDe,"[1, 1, 1]"
1062497127832596480,"The New Appli-cunt Ava Addams, Riley Jenner &amp; Charles Dera https://t.co/bHgTWyCBWo https://t.co/DUxhBDMFhW","[0, 2, 0]"
1061286453584498688,This all a nigga wants sometimes https://t.co/u4qsw54FKj,"[5, 0, 1]"
1109363503842971648,juicy cunt https://t.co/tVb8TIYRft,"[2, 2, 0]"
1107362541133578243,Watch it: https://t.co/T1sr5B2mdl MILF babe in uniform Nikki Benz has a big cock satisfying her cunt... https://t.co/J4SNgzlc1Q,"[2, 0, 0]"
1062724970659307520,Let’s make that little cunt cum princess https://t.co/27TzBCxb5u,"[2, 2, 0]"
1053878573776297984,@minaumyoui Mhm I imagine your soft hand squeezing up and down mine on your wet cunt. https://t.co/5hgYZWCNKY,"[2, 0, 0]"
1114268914698137601,@allanharper1920 Clowned's a nigger faggot https://t.co/ObhinaJwRQ #like4like #follow4follow  Cool,"[1, 3, 0]"
1024242624226631681,Click here to watch it: https://t.co/AmeVt8nHkn MILF Ariella Ferrera gets satisfied with a huge cock in her cunt... https://t.co/sSanPEjq17,"[0, 0, 0]"
1107941849770221568,Full Video: https://t.co/duC6Zhp4x5 MILF Ariella Ferrera gets satisfied with a huge cock in her cunt... https://t.co/Bkf9F4Dlkq,"[0, 2, 0]"
1061989320238776320,Blonde Milf Feet Asshole And Cunt - https://t.co/G4qiSZEM9u - #milf #mature #gilf https://t.co/V7MSp2p0wX,"[2, 0, 3]"
1105148591537049600,Aye but my nigga kame back and blessed the game no kap!! https://t.co/d4WHRMnW3J,"[0, 0, 0]"
1105471176619552768,I got whatever on my nigga bail #Warning #QueenRadioLondon @NICKIMINAJ https://t.co/cyFRZrrk1T,"[0, 0, 2]"
1106832123770617856,I'm your faggot https://t.co/PXpsbtjYPj,"[0, 2, 0]"
1053556183334838272,Mature secretary👩‍🦰 in stockings Ciara flaunts her tits as she dildos her cunt👠👙👅 https://t.co/yY0kmUmvVl,"[0, 0, 2]"
1107416049048260610,Silly faggot following orders and punching his balls as he's told.. Text him with orders. (865) 363-8809 https://t.co/sLWVE2wfDI,"[0, 3, 0]"
1115815501995835393,That nigga a whole fraud outcha 😭😭😂 I can’t https://t.co/w8ngUYkAvB,"[0, 0, 1]"
1110480645267095553,Full Movie: https://t.co/yWB2ELE3pX Pornstar babe in a hot dress spreading and feeling her hot cunt... https://t.co/E7BBLz4iiQ,"[2, 2, 2]"
1061301041746993152,"@JaynePR @alexdelbarrio @trish_regan @POTUS Lol, always the race or victim card.  https://t.co/wF2MdjFbFU https://t.co/GfPslaA7Py","[0, 1, 5]"
1058119506328018944,@JinuSenpai @ErronWgf MY NIGGA DONT DO THIS TO ME ON NO NUT NOVEMBER VROOOOOOOOOOOOOOOOOOOOOOOOOO https://t.co/NRrHEeIayR,"[1, 0, 0]"
1108289975676751874,someone please #cumtribute me #cum #tribute #slut #cumslut #teen #whore #bitch #cunt https://t.co/dhvnnaxQ1h,"[2, 2, 2]"
1114919922176593921,@GaryTuckerGB State of the cunt🤢 https://t.co/Fc9rmixgEN,"[0, 0, 2]"
1054107622326956033,Nothing like a little golden cunt nectar to wash down some delicious scat! ••• #Scat #ScatPorn #Pissing #Lezdom https://t.co/sOapXrkOvY,"[0, 0, 2]"
1062942397301063680,Ichigo loves feeling cream on her shaved Asian twat https://t.co/ygq1ooS3xb,"[0, 2, 5]"
1110280180906360832,Have my last like how  dis nigga take my whole  lul baby 🤦🏽‍♂️👀🙇🏽‍♂️ ... 🏌🏻‍♂️🏆 😂💃🏻✌🏼✨😌👑 https://t.co/yz9Z9JDCWe,"[0, 0, 0]"
1109935410770309120,Fucking faggot i Love it 🥰 yess go down on that dick follow @cockslutsteeve he got a such wet warm mouth 👄🙄 https://t.co/WyT6Bo2qXq,"[3, 0, 3]"
1105586438530306048,He a hood nigga but I make him a romantic 🌹🗡 https://t.co/3U9FdnSvyF,"[0, 0, 0]"
1110342419982270465,Closer look🤤 make your nigga drool ladies!!! Shop the “Eyelash Set”👅👅👅 https://t.co/01Yc2ISAzN,"[0, 0, 0]"
1106775517649227777,Got a nigga worth a Benji https://t.co/mcUXMoALYV,"[0, 0, 0]"
1025074786450399232,https://t.co/MqX64mE9R5 @KristinaDivine #YOUX #cunt #dress #blonde #teen Blonde hottie wears blue https://t.co/HGko8b809y,"[0, 0, 1]"
1109429889499889664,ASSume the mf position bitch...that nigga should never have to tell u #benditsohecanBREAKIT https://t.co/baX859ZbBs,"[2, 0, 2]"
1063525247553544193,By: https://t.co/4pI9Qe4h8r Glamorous MILF Veronica Avluv stripping down and fingering her pink twat... https://t.co/PReypfAXeN,"[2, 2, 2]"
1061484693734883328,@just4jlove Really let me lick ur juicy cunt ummmmmaaa https://t.co/zHICI6VWky,"[0, 2, 0]"
1046199715757318149,WIDOWLEE - Redneck country woman;) https://t.co/qoMVOxzLcz https://t.co/bdedqaPtks,"[0, 5, 0]"
1055234755266924544,https://t.co/ADE53HPeYj laflakithaMoney: very hot loving big ass woman https://t.co/BjGrqwBck5 fuck my cunt on cam https://t.co/ZbO65nQyHo,"[2, 0, 0]"
1114936678471405569,The Full Gallery: https://t.co/yXfL9bnTBp MILF secretary Kelly Divine takes her time to show her cunt in office... https://t.co/EgxTrC0dag,"[0, 2, 2]"
1115034044608262146,@StrangeMentle Nigga don't make me kiss you. https://t.co/nRb2Ddt7mh,"[0, 0, 0]"
1113133443901280259,@OhNoAmaanster @xanbars UH OH NIGGA!!!! https://t.co/am8zE2sHG5,"[0, 2, 2]"
1025280433171427328,The Full Gallery: https://t.co/3kqN1uyxiR Stupendous asian MILF Asa Akira stripping and toying her cunt... https://t.co/1GGFeWUF2I,"[0, 0, 0]"
1110372111795789825,Mocha Thigh Fucked Cunt Bust Pussy Wrestling Orgasms https://t.co/Mg861AKjmJ #CUNTBUSTING #Clips4Sale https://t.co/y6O4kc9lsf,"[0, 2, 0]"
1114204225733648384,"About to get fucked off the lad, but couldnt resist being a dirty cunt putting these up first 😜 https://t.co/6ozOq72Rw1","[2, 0, 0]"
1108386080557019137,"@Lovetowank2 Not wasting time with sliding, ripping them off and burying my face in her wanton cunt!! 😋😋😋😈 https://t.co/Tkzez2zDll","[2, 2, 0]"
1113658207443017729,@KyleEdwards Nigga's probably like https://t.co/smHw72KjTS,"[0, 0, 0]"
1110159496905539584,With various facial expressions and states of cunt openess https://t.co/nRIndu2OAY,"[3, 0, 0]"
1109035140582465536,"He's got it all, RT and show some live for this nigga. 😍😘 https://t.co/HNqCwo0jJ2","[0, 0, 0]"
1117475783985942528,Words of wisdom. #faggot https://t.co/nOyEjWhnGU,"[3, 2, 3]"
1064169255669833728,Full Video: https://t.co/sMhCMBY9vO Lesbian moms Remy LaCroix and Ariella Ferrera face sitting and cunt licking... https://t.co/aRKcuYVuWR,"[0, 2, 0]"
1113359145346973696,Tiny Titted Paige Toying Her Twat https://t.co/H6lCkYg9pw https://t.co/HrEY4jtTiv,"[0, 0, 2]"
1107740543797342208,@cwby_steve worship my dick and fill my wallet faggot 😈 https://t.co/4HuceHADb5,"[0, 2, 1]"
1061764555171336192,Via: https://t.co/sfXs79CqLK Cute wife babe takes off lingerie and shows her tender cunt... https://t.co/P5D8iI3Lhe,"[0, 5, 0]"
1056704751155458048,Wait I forgot the huge difference between us two....  I is nigger! https://t.co/Q9Kz4nkXEI,"[1, 1, 0]"
1053805610091843584,Faggot Fapping Loser by Goddess Miss Jade https://t.co/WtwRfupKyL Find it on #ManyVids! https://t.co/sf2rkhCN9j,"[3, 5, 0]"
1046502630036557825,Full Video: https://t.co/CL6bGBxf9q Insanely seductive babe Tori Black posing and showing her sweet twat... https://t.co/yJ3z6TAdpU,"[0, 2, 0]"
1116469555457593346,#TBT Curved dick ass nigga. https://t.co/cuQx6mLyVq,"[3, 0, 0]"
1056594688445202432,Pull a rope between my cunt lips https://t.co/HOvjCDB7Xj,"[2, 1, 0]"
1107359177725411329,Y’all 😩🤪🤤🤤🍑🍑🍑 Nigga CAKED UP fr ! I’m attending the next paint &amp; stroke in Atlanta 🤩🤩 https://t.co/91kICgFV3o,"[0, 3, 2]"
1108846442154733568,"She rolled her eyes bc she couldn't say ""nigga"" on camera💀💀 https://t.co/0NHql8sjBF","[2, 0, 0]"
1115660999196069888,Click here to watch the movie: https://t.co/LKo4abAt61 Busty babe with tight ass and big tits plays with her cunt... https://t.co/I3PY7SFoSp,"[0, 0, 2]"
1116659584087875584,Faggot Andrew S exposed as a cocksucker #gay #faggot #exposed #exposedfaggot #faggotexposed #cocksucker https://t.co/WEL1mTERPC,"[3, 3, 3]"
1046401067389526016,The Full Gallery: https://t.co/X6MUx6ToMx Beautiful babe Alexis Texas with big boobs exposes her slutty twat... https://t.co/5Iut3jnp6k,"[0, 0, 0]"
1058938477050388480,"Bonnie Rotten, Trick Or Twat, Sneaky Sex https://t.co/Oj24RqpKqR https://t.co/eDQBi7JY4a","[2, 0, 5]"
1105489585130389506,The Full Gallery: https://t.co/seDUFc5kJE MILF secretary Kelly Divine takes her time to show her cunt in office... https://t.co/MCu1J2an08,"[0, 0, 0]"
1053837184120307712,"Japanese women worship big nigger cock.. they also hate using condoms, so don’t ever hesitate to go in raw 🖤 https://t.co/kgZXgdzuRE","[1, 0, 0]"
1109585957542596608,@SeamusOReilly69 Would love to wreck your cunt. https://t.co/3VERrOy1Ny,"[0, 2, 0]"
1105522542721290241,Full Gallery: https://t.co/efs1bVitcF Top rated teen babe Tori Black hiking black dress to reveal hairy twat... https://t.co/j4Yg1G1KRv,"[0, 0, 0]"
1105635272354603009,Via: https://t.co/tW8nFVPp61 Mature babe with huge juggs Francesca Le gets a cock in her hairy cunt... https://t.co/ifhizcUCRx,"[0, 0, 3]"
1114120663080546309,The Full Gallery: https://t.co/lMyazrxOR9 Smoking hot asian babe in stockings Asa Akira gets her cunt slammed... https://t.co/5elR3FYYHh,"[5, 0, 3]"
1056607831720374273,Get into it hard and no mercy fucking that cunt https://t.co/usKEoDdDPj,"[0, 1, 5]"
1042969558011834368,Want a Custom Video from me? https://t.co/4ZjeklRnJ5 #escilepernatale #seksi #master #dick #stud #spic #baddie https://t.co/D6RzPjVYIz,"[0, 0, 0]"
1108175892998688769,great public faggot @YNGMSTR_CGN exposed.  #faggot #bitch #gay #exposing https://t.co/tMuc7HDrV3,"[3, 3, 2]"
1116366190111334400,@swayzee_7 My nigga patch! https://t.co/ZefmZ08IRq,"[0, 1, 0]"
1105549858600116227,"Pound its cunt so deep that the word, ‘fuck’, is the only thing in its vocabulary https://t.co/iXHEDeoCAY","[0, 0, 2]"
1113907752617824261,Nigga built like a deep breath. Bruh Inhaled and ended up being stuck like that 😭😭 https://t.co/e09pDY0aWn,"[2, 2, 0]"
1116780478961541120,eat up her ass and cunt  @ElexisMonroe 😉😊🥰 https://t.co/8adKXuqZ55,"[0, 2, 2]"
1114452766053810177,Bow down to my BBC faggot https://t.co/T9wVXT61l6,"[2, 2, 2]"
1114985882262691847,The one nigga who never busts a nut https://t.co/jeqtrnvk3B,"[0, 1, 0]"
1107364098990325760,By: https://t.co/sLdXvFvBiK Marvelous milf Kendra Lust gets pantyhose ripped over her cunt... https://t.co/aevwfULNNz,"[2, 2, 3]"
1115631039441846273,@rebeccalords I always liked twat Tuesday myself! https://t.co/rEsEktuzmi,"[2, 2, 2]"
1063492534993936384,Click here to watch it: https://t.co/WfDQic6tWf Dick deprived MILF Shay Fox getting her trimmed cunt annihilated... https://t.co/MpsxTWDd5R,"[2, 2, 0]"
1114576670508425216,Full Gallery: https://t.co/E7dA7cAJcm Jayden Jaymes lowering her fishnet pantyhose and fingering her cunt... https://t.co/u4DqLcDmqB,"[0, 0, 1]"
1114661497848856576,@ReadMonogatari my nigga https://t.co/Fp1cBojUcI,"[0, 0, 0]"
1110217792949796866,Get it tight and snug in his man cunt! https://t.co/6AvaB8XULi,"[2, 2, 2]"
1116762414408712192,i think the universe sent me a real nigga https://t.co/OoAqGnquFZ,"[0, 0, 3]"
1044196107230892032,Full Gallery: https://t.co/TpV6B60UgF Dani Daniels stripping off her lingerie and toying her hungry twat... https://t.co/MYy84r3aZB,"[0, 0, 4]"
1061989621347897344,Full Movie: https://t.co/prtU0M2oRw Pornstar with huge tits Angelina Valentine fingering her cunt hard... https://t.co/V0Wr3h0qH3,"[2, 0, 0]"
1062347579579662343,Hot vid sold! Draining your balls with my cunt https://t.co/RXBIXGHSOd #MVSales #ManyVids https://t.co/QiVhf0IkNH,"[0, 2, 0]"
1050024783310671872,Full Gallery: https://t.co/66D1uXy4WH Glamorous MILF Veronica Avluv stripping down and fingering her pink twat... https://t.co/bZYP22fZtR,"[2, 0, 1]"
1113119393830068224,@icyuwu mmm retarded dick https://t.co/yDV7RMr66Q,"[0, 0, 0]"
1106948904262737920,Bitch got the nigga hitting that tight asshole till her nut all on them cheeks https://t.co/xSexaG7QUs,"[0, 2, 0]"
1114269614161186816,@allanharper1920 Clowned's a nigger faggot https://t.co/XfYjmwmcvk #like4like #follow4follow  Really?,"[3, 0, 1]"
1106784670891589632,@ttv_Ultras1 MY NIGGA????? https://t.co/iO5SJv2Eje,"[1, 0, 0]"
1115042433560207369,I’m running through yo nigga house like a tomb raider bitch https://t.co/hhwdWVji4h,"[2, 0, 0]"
1110128238410506241,Watch it: https://t.co/usgNbJqtKK Picture-postcard Latina babe Eva Angelina displays her cute cunt lips... https://t.co/rMgIGgb1PC,"[0, 0, 2]"
1116500140825690117,"Don't know who is still up, but this rosy cheeked old twat is. https://t.co/rRh5x1FmN1","[2, 0, 2]"
1063748943287324672,Click here to watch it: https://t.co/hwqcBkyJzV Filthy MILF in lingerie Avy Scott plays with her hairy cunt... https://t.co/U6Jwj7qtMQ,"[2, 5, 0]"
1107140034497560577,@JvstShyft @auddily NIGGA I LITERALLY DID NOTHING https://t.co/nwGr3PSylo,"[0, 0, 0]"
1113176424804958208,What do you think about my body? #gay #slave #bdsm #sado #bottom #twink #master #slut #whore #faggot #gay https://t.co/7cLi9A350D,"[0, 2, 3]"
1115644901146886145,Full Gallery: https://t.co/mJ32n2xoC4 Hot MILF with big boobs Shyla Stylez plays with her cunt in the shower... https://t.co/4Po6lGziHP,"[0, 2, 0]"
1105537112177328128,@Cortlander23 I get it from dis nigga 🤷🏾‍♂️😬 https://t.co/4mogqRGXmp,"[0, 0, 1]"
1106812369513132034,FootSlut Chastity Inhalants Faggot https://t.co/OGVU7aWFnu #MAKEMEBI #Clips4Sale https://t.co/o4D8bdZDD5,"[1, 0, 0]"
1105522426425700352,@bradlee17556835  Brad Lee the #faggot needs to be #exposed for the #slut that he is https://t.co/0dq8J9uRUx,"[2, 0, 3]"
1107505749993947136,on facetime with this nigga really just told me he’s gonna nut on my ass and then lick it all up https://t.co/us6Yz1xaHL,"[0, 0, 2]"
1108491007853842432,@DamnitPreme That nigga https://t.co/csTzGMMCvR,"[0, 0, 0]"
1116373761740165120,@_beingcam Udikiwe... Nigga tryna cool you off! 😏 https://t.co/FvQpKo4Xmd,"[0, 0, 0]"
1061188756206747648,Watch it: https://t.co/IGFI9lNMUi Stunning office lady in nylons revealing her huge round jugs and inviting cunt... https://t.co/adu4YCZ2Uu,"[0, 0, 0]"
1105746848529203201,🤗sleep with bare ass and open cunt is a pleasure!😛😛 #karolina_rus https://t.co/BPidyH1bL8,"[0, 0, 0]"
1057187188595716096,Glass Dildo = Happy Cunt https://t.co/FVRhArbF3V,"[0, 0, 2]"
1108559251235057665,Video 1. Front view riding. #gaypup #lockedup #faggot #boypussy https://t.co/TieclZfNRy,"[2, 3, 2]"
1107137383697432576,Young Nigga Savage. #Retweet #bbc https://t.co/C05GrepDj5,"[2, 0, 2]"
1105698358889455616,@deathpoo1 @SarinaValentina @NappyOwl @ThtFrg Damn nigga sHE looking fine headass https://t.co/CjD4p0aFi5,"[0, 0, 0]"
1061396999189225472,@TamaransFire Well of course her tight alien cunt is gonna get pounded. Jack looks forward to it. https://t.co/rTAG9CToMb,"[2, 2, 0]"
1116432866433470466,basically im dyke..she dyke..we dyke.. https://t.co/3HssatkZ3E,"[1, 0, 2]"
1107484113186025472,I was the freshest nigga in Chicago merch I wasn’t???? @TeamSESH https://t.co/uxacfj2AUT,"[0, 0, 0]"
1114417554620133377,Via: https://t.co/jJ2OFclgpS Brunette MILF teacher Lisa Ann receiving huge dick in her dripping cunt... https://t.co/z75NBNw9eX,"[2, 2, 0]"
1115068480909455363,Gape that hole. Worthless cock and balls. #faggot #exposeme #dildo https://t.co/7e5W9EfIEV,"[2, 3, 2]"
1062667802069385216,Aiko Nagai screams while having her twat demolished https://t.co/wDoXvKQXFT https://t.co/pWj8NHXd96,"[0, 0, 0]"
1063392780695687170,bukake cam angel dark best ass gay hunks swinger tight cunt uk   https://t.co/gM8WpVNOdv,"[0, 0, 3]"
1105468495846887424,Real Nigga baby https://t.co/zGtY890F99,"[0, 0, 0]"
1108149623066165248,@ambreezyy U say nigga right? If the answer is yes then yes I’m racist https://t.co/9BLst8fbCK,"[1, 0, 0]"
1108957022764957698,@BonafiedAstro is so corny I swear nigga swear he stiff 😖 https://t.co/y8TbMSsDM3,"[0, 1, 0]"
1108576520765870080,#faggot sucking https://t.co/C7PQpcakkD,"[3, 3, 3]"
1109172504927576065,@ChaunceyGoat @simplykennedy_ You sure about that? No nigga https://t.co/AngBEy0HeF,"[0, 0, 1]"
1107305849331036162,All a nigga need 🙄👐🏾 https://t.co/9zsK28Nqtx,"[0, 0, 0]"
1062865297688817664,@MAL___ Someone please suplex this faggot right on his head on to the wood floor https://t.co/agZZC0AxAc,"[3, 3, 3]"
1024733362957758466,Watch lesbian movie: https://t.co/MX3m6ZQlSh Jesse Jane Fingering Her Wide Open Cunt https://t.co/z2xmZaXewU,"[0, 0, 5]"
1106794464373288961,Nigga what?   @FashionNova https://t.co/HnURR25pxR,"[0, 0, 0]"
1024713425354739713,Watch it: https://t.co/jgsR8ANjVw Curvaceous MILF Shyla Stylez fondles her big fake tits and rubs divine twat... https://t.co/O5LkypIoYu,"[0, 4, 0]"
1109208203928240134,@SAFEcoalitionNC @lawanamayfield @CedarPosts Always playing the race card. https://t.co/eJhasSsa3j,"[1, 0, 0]"
1108691602585866240,"😱shaved her cunt, like?👅😏💦💦 #karolina_rus  #nsfw https://t.co/AxGEf0gmaB","[0, 0, 0]"
1109826622411153408,MMB nigga 💯💯 https://t.co/FI6F8FO23d,"[0, 0, 0]"
1105206009985789952,my lil nigga said What’s up 🍃😉 https://t.co/nWTJl1I85k,"[2, 0, 0]"
1117645516580511745,Alexis Texas gives head and gets her juicy cunt slammed tough https://t.co/PlE3qjyud8,"[0, 3, 2]"
1060959714211782656,hotfuck tight cunt caucasian exploited babysitters glass large lesbian slave youth belgium   https://t.co/qZcK5o1za8,"[0, 0, 0]"
1113439160814178304,Good morning from your favorite faggot in Houston. https://t.co/rqYKqjWQRA,"[2, 2, 0]"
1110390055686885376,Let’s get cloudy and start working my cunt!  Skype: boi4mentx123@aol.com cam4: atxtitan https://t.co/ZCZHVjKp0z,"[0, 2, 0]"
1109610960992591872,I'll Be Your Sissy Faggot Whore!! #Sissy #Expose    @CuckList https://t.co/9oz2XosKfa,"[0, 0, 2]"
1061653691613106176,Warming up his cunt. Two fingers easing the way for her #strapon. #femdom #pussyboy #assplay #chastity https://t.co/SlXMu6ngc1,"[2, 2, 5]"
1050405345523355649,"Next to @Pokezard in class, and he's being a fucking twat https://t.co/O058cU6b4T","[0, 0, 2]"
1062030942624235520,New post (Young dude pounding shaved cunt) has been published on XcessLust - https://t.co/Y2xkUjo4yj https://t.co/zIvU8EShxz,"[0, 0, 5]"
1105550540702994434,Full Movie: https://t.co/vupuWxfs4q Babe with tiny tits Alexis Texas gets her cunt masturbated and fucked... https://t.co/Kj5Au16Ksi,"[2, 0, 2]"
1035827947373056001,Watch it: https://t.co/KAvuYR9s5l Pornstar babe Shyla Stylez plays with her juggs and with her twat... https://t.co/QyBBG32Nqn,"[5, 0, 3]"
1107386631974199296,Click here to watch it: https://t.co/lPdrVtDdU3 Office MILF Nikki Benz is stripping and fingering her tight cunt... https://t.co/PEHYOfBBSW,"[0, 2, 3]"
1063757946411278336,Full Movie: https://t.co/TdcVR3xa57 Busty amateur babe Dillion Harper toying saved cunt during masturbation... https://t.co/nPfhqQOnSK,"[0, 0, 0]"
1114688723462049793,This lil fat nigga don’t care 😂😂😂RT @Ski___10: @A2daO https://t.co/XnyXfidJ9T,"[0, 0, 0]"
1060915861295312896,Pure cunt dripping https://t.co/ceMqhGn1n6,"[0, 0, 0]"
1110273176599228416,"""That succubus(Dragon) loves young fat cock in her cunt."" https://t.co/v781ivksFZ","[1, 0, 2]"
1054304579368747009,Another sale! Get one too! RIDING BARE COCK TILL HE CREAMS MY CUNT https://t.co/SwFzx7Iij4 #MVSales #ManyVids https://t.co/I9QXGBWW6w,"[0, 2, 0]"
1054261595528785920,"Labia, Ulia bares her nubile figure and unshaven cunt on the chair. https://t.co/7QQIIMDDxD https://t.co/Wd0Gd6An1b","[0, 2, 0]"
1115041060814839808,"Fucked 3x, took 2 nuts &amp; nigga was still cravin more on his way out. #Bronx #ActionNyc4 #Latino https://t.co/1llX3p8N1P","[0, 0, 0]"
1057098911108628480,Busty Kenzie Taylor getting trimmed twat railed https://t.co/5CQHiNZDTl,"[0, 2, 0]"
1115000730614628352,Poor faggot lol 😂 https://t.co/YhOm15hHRU,"[0, 2, 2]"
1117483751980851201,"I tell her, now go and pop that pussy for a real nigga. Ft. @quintabrunson https://t.co/3HY9d4jEJh","[1, 0, 0]"
1107339179472621570,Full Movie: https://t.co/g3LRfhmdM9 Slutty college blonde Alexis Texas gets her tight cunt drilled hardcore... https://t.co/ElwLpbWqBQ,"[0, 0, 2]"
1054157407121821697,Biting flogging sissy rewarded with my cunt. https://t.co/dH4EtUR0Po https://t.co/tPGJBN7Cqg,"[0, 5, 0]"
1062402471882969088,These GALACTIC NPC / SJW WEIRDOS are in for a surprise. #WARCAMPAIGN #NeverQuit https://t.co/rsZup1OO0J,"[5, 0, 0]"
1063941982198861824,Full Movie: https://t.co/ibJi3D8Udo Angelina Valentine gets her shaved twat banged hardcore in the shower... https://t.co/KEBf9wmC4x,"[2, 2, 0]"
1105164490226708481,3 weeks my nigga cum home &amp; it going to be a wrap #sloppy #bj on deckie👅🍌💦 https://t.co/weKtpfeXS7,"[0, 0, 2]"
1109503793404760067,"I’m that bitch, and ya nigga lookin easy https://t.co/NzUpSPpPuw","[0, 0, 0]"
1115855788935909377,A couple more to start the day #gay #faggot #exposed #exposedfaggot #faggotexposed  #exandrews https://t.co/wiTq3GsG6G,"[0, 2, 3]"
1113074437530832896,Cracking arse on this cunt https://t.co/Bl07O7ksoX,"[2, 2, 2]"
1114260042998407168,RT @lustforlola: This nigga has reached a new height of clingy https://t.co/kVWc78YoOK,"[0, 1, 0]"
